page_num,sl_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material_involved,movement_type,history,state_clean,lat_num,lon_num,coord_missing,coord_swapped,coord_impossible,outside_india,outside_ner_bbox,is_valid_coord,geometry,dem_covered,dem_tile,elevation_m,slope_deg,elevation_valid,slope_valid
58,2008,6967,Arunachal Pradesh,Papum Pare,Sopo-2,,27.227449,93.798727,Debris,Slide,,Arunachal Pradesh,27.227449,93.798727,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa9\xdb\xd9W\x1esW@\x06\x82\x00\x19::;@',True,N27E093,353.0,27.53478246229395,True,True
58,2009,6968,Arunachal Pradesh,Papum Pare,Sopo-3,,27.228061,93.797954,Debris,Slide,,Arunachal Pradesh,27.228061,93.797954,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x98m\xa7\xad\x11sW@9~\xa84b:;@',True,N27E093,361.0,14.985189200814695,True,True
58,2010,6969,Arunachal Pradesh,Papum Pare,Sopo-4,,27.228511,93.799206,Debris,Slide,,Arunachal Pradesh,27.228511,93.799206,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x161\xec0&sW@\xb9\xc6g\xb2\x7f:;@',True,N27E093,370.0,22.875588776956928,True,True
58,2011,6970,Arunachal Pradesh,Papum Pare,Sopo-5,,27.229356,93.800968,Debris,Slide,,Arunachal Pradesh,27.229356,93.800968,False,False,False,False,False,True,"b""\x01\x01\x00\x00\x00\x1fII\x0fCsW@1$'\x13\xb7:;@""",True,N27E093,366.0,21.06615148365266,True,True
58,2012,6971,Arunachal Pradesh,Papum Pare,Jampa -1,,27.23616,93.807069,Debris,Slide,,Arunachal Pradesh,27.23616,93.807069,False,False,False,False,False,True,"b""\x01\x01\x00\x00\x00c'\xbc\x04\xa7sW@\x95\x9fT\xfbt<;@""",True,N27E093,345.0,14.651456895935357,True,True
58,2013,6972,Arunachal Pradesh,Papum Pare,Jampa-2,,27.23719,93.80556,Debris,Slide,,Arunachal Pradesh,27.23719,93.80556,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xcf\xbd\x87K\x8esW@0\xf0\xdc{\xb8<;@',True,N27E093,269.0,20.94372623315171,True,True
58,2014,6973,Arunachal Pradesh,Papum Pare,Jampa-3,,27.238406,93.806341,Debris,Slide,,Arunachal Pradesh,27.238406,93.806341,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00""\x1bH\x17\x9bsW@\x91+\xf5,\x08=;@'",True,N27E093,275.0,26.638039072385638,True,True
58,2015,6974,Arunachal Pradesh,Papum Pare,Jampa-4,,27.239998,93.807194,Debris,Slide,,Arunachal Pradesh,27.239998,93.807194,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xc1\xe1\x05\x11\xa9sW@\xfc\x1aI\x82p=;@',True,N27E093,269.0,24.569949666269455,True,True
58,2016,6975,Arunachal Pradesh,Papum Pare,Hara Hapa-1,,27.246268,93.804628,Debris,Slide,,Arunachal Pradesh,27.246268,93.804628,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x89\\p\x06\x7fsW@$\rnk\x0b?;@',True,N27E093,267.0,24.031550862240067,True,True
58,2017,6976,Arunachal Pradesh,Papum Pare,Hara Hapa -2,,27.248114,93.805987,Debris,Slide,,Arunachal Pradesh,27.248114,93.805987,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x13\x80\x7fJ\x95sW@\x04\xae+f\x84?;@',True,N27E093,267.0,23.81353922674784,True,True
58,2018,6977,Arunachal Pradesh,Papum Pare,Hara Hapa-3,,27.252527,93.804341,Debris,Slide,,Arunachal Pradesh,27.252527,93.804341,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00>u\xacRzsW@d[\x06\x9c\xa5@;@',True,N27E093,324.0,42.12762566238344,True,True
58,2019,6978,Arunachal Pradesh,Papum Pare,Hoj,,27.25649,93.795077,Debris,Slide,,Arunachal Pradesh,27.25649,93.795077,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00Q3\xa4\x8a\xe2rW@D\xc0!T\xa9A;@',True,N27E093,282.0,6.92603058220741,True,True
58,2020,6979,Arunachal Pradesh,Papum Pare,Hoj,,27.257603,93.796335,Debris,Slide,,Arunachal Pradesh,27.257603,93.796335,False,False,False,False,False,True,"b""\x01\x01\x00\x00\x00@j\x13'\xf7rW@\xfbY,E\xf2A;@""",True,N27E093,294.0,27.049555704045144,True,True
58,2021,6980,Arunachal Pradesh,West Kameng,Near BRO camp,,27.177138,92.576909,Debris,slide,,Arunachal Pradesh,27.177138,92.576909,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00(\xf1\xb9\x13\xec$W@\xfc\xe0|\xeaX-;@',True,N27E092,1476.0,31.12523617377264,True,True
58,2022,6981,Arunachal Pradesh,West Kameng,NE of BRO camp,,27.178567,92.583154,Debris,slide,,Arunachal Pradesh,27.178567,92.583154,False,False,False,False,False,True,"b""\x01\x01\x00\x00\x00\x05\xa2'eR%W@\x14%!\x91\xb6-;@""",True,N27E092,1453.0,50.36160129896674,True,True
58,2023,6982,Arunachal Pradesh,West Kameng,Near BRO camp,,27.177138,92.576909,Debris,slide,,Arunachal Pradesh,27.177138,92.576909,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00(\xf1\xb9\x13\xec$W@\xfc\xe0|\xeaX-;@',True,N27E092,1476.0,31.12523617377264,True,True
58,2024,6983,Arunachal Pradesh,West Kameng,Near Jamiri village,,27.184248,92.579624,Debris,slide,,Arunachal Pradesh,27.184248,92.579624,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x82\xfeB\x8f\x18%W@yZ~\xe0*/;@',True,N27E092,1374.0,26.026958267352036,True,True
58,2025,6987,Arunachal Pradesh,Papum Pare,E-21,,27.109398,93.61692,Debris,slide,,Arunachal Pradesh,27.109398,93.61692,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xe4\x0f\x06\x9e{gW@p?\xe0\x81\x01\x1c;@',True,N27E093,373.0,8.09108029756522,True,True
58,2026,6988,Arunachal Pradesh,Papum Pare,1036,,27.113024,93.606339,Debris,slide,,Arunachal Pradesh,27.113024,93.606339,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x85\xd2\x17B\xcefW@\xc1\xa9\x0f$\xef\x1c;@',True,N27E093,302.0,13.381893667712875,True,True
58,2027,6989,Arunachal Pradesh,East Kameng,Parang,,27.307958,93.498326,Debris,slide,,Arunachal Pradesh,27.307958,93.498326,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xc7/\xbc\x92\xe4_W@\xa4\x8a\xe2U\xd6N;@',True,N27E093,1622.0,22.21660148814226,True,True
58,2028,6990,Arunachal Pradesh,West Kameng,Nichiphula,Taken from opposite slope/road,27.318647,92.77855,Debris,slide,,Arunachal Pradesh,27.318647,92.77855,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00@\x13a\xc3\xd31W@\xf0\xf7\x8b\xd9\x92Q;@',True,N27E092,617.0,38.88996788566198,True,True
58,2029,6991,Arunachal Pradesh,West Kameng,Nichiphula,,27.24867,92.737685,Rock,slide,,Arunachal Pradesh,27.24867,92.737685,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xfco%;6/W@\x0f\x7fM\xd6\xa8?;@',True,N27E092,1404.0,39.09782129737191,True,True
58,2030,6992,Arunachal Pradesh,West Kameng,,,27.288425,92.769407,Rock,slide,,Arunachal Pradesh,27.288425,92.769407,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x10\x94\xdb\xf6=1W@KY\x868\xd6I;@',True,N27E092,846.0,46.849553941070354,True,True
58,2031,6993,Arunachal Pradesh,Papum Pare,,,27.080299,93.574089,Debris,slide,,Arunachal Pradesh,27.080299,93.574089,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x93\xff\xc9\xdf\xbddW@\xc9\xe6\xaay\x8e\x14;@',True,N27E093,313.0,28.870404726137018,True,True
58,2032,6994,Arunachal Pradesh,Papum Pare,Bedhi Bedha,,27.079763,93.573921,Debris,slide,,Arunachal Pradesh,27.079763,93.573921,False,False,False,False,False,True,b'\x01\x01\x00\x00\x005_%\x1f\xbbdW@Ln\x14Yk\x14;@',True,N27E093,332.0,31.394556807921802,True,True
58,2033,6995,Arunachal Pradesh,Papum Pare,Bedhi Beda,,27.078192,93.572402,Debris,slide,,Arunachal Pradesh,27.078192,93.572402,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x8f\x8a\xff;\xa2dW@\x10\xcf\x12d\x04\x14;@',True,N27E093,338.0,26.660959093389213,True,True
58,2034,6996,Arunachal Pradesh,Papum Pare,,,27.077728,93.57163,Debris,slide,,Arunachal Pradesh,27.077728,93.57163,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00f\xda\xfe\x95\x95dW@\xc6\xfbq\xfb\xe5\x13;@',True,N27E093,332.0,31.707910270478376,True,True
58,2035,6997,Arunachal Pradesh,Papum Pare,Bedhi Bedha,near Ganga lake entrance,27.076582,93.569035,Debris,slide,,Arunachal Pradesh,27.076582,93.569035,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xe1\xd1\xc6\x11kdW@Wv\xc1\xe0\x9a\x13;@',True,N27E093,326.0,20.55481928125115,True,True
58,2036,6998,Arunachal Pradesh,Papum Pare,,,27.069837,93.5542,Debris,slide,,Arunachal Pradesh,27.069837,93.5542,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00]\xdcF\x03xcW@\xfe\x0co\xd6\xe0\x11;@',True,N27E093,338.0,29.018000158610622,True,True
58,2037,6999,Arunachal Pradesh,Papum Pare,,"way to NIT, AP",27.069615,93.550726,Soil,slide,,Arunachal Pradesh,27.069615,93.550726,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4\xc3C\x18?cW@\xa0O\xe4I\xd2\x11;@',True,N27E093,353.0,20.589487855648095,True,True
58,2038,7000,Arunachal Pradesh,Papum Pare,Poma,way to NIT,27.066648,93.536536,Debris,slide,,Arunachal Pradesh,27.066648,93.536536,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x1bH\x17\x9bVbW@\x04X\xe4\xd7\x0f\x11;@',True,N27E093,314.0,15.493146465778983,True,True
58,2039,7001,Arunachal Pradesh,West Kameng,,way to NIT,27.213127,92.652213,Debris,slide,,Arunachal Pradesh,27.213127,92.652213,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xabA\x98\xdb\xbd)W@\x04\xe5\xb6}\x8f6;@',True,N27E092,1034.0,40.82945179606481,True,True
58,2040,7002,Arunachal Pradesh,Papum Pare,,way to NIT,27.062298,93.531487,Debris,slide,,Arunachal Pradesh,27.062298,93.531487,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf2\xcf\x0c\xe2\x03bW@0\x9b\x00\xc3\xf2\x0f;@',True,N27E093,282.0,23.110425668398893,True,True
58,2041,7003,Arunachal Pradesh,Papum Pare,Poma,way to NIT,27.053976,93.494166,Debris,slide,,Arunachal Pradesh,27.053976,93.494166,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xe42nj\xa0_W@\xd6\xc4\x02_\xd1\r;@',True,N27E093,223.0,24.46641263710311,True,True
59,2042,7005,Arunachal Pradesh,Papum Pare,Hoj,,27.2594,93.796312,Debris,Slide,,Arunachal Pradesh,27.2594,93.796312,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00dZ\x9b\xc6\xf6rW@\x18\x95\xd4\thB;@',True,N27E093,324.0,30.453073977649822,True,True
59,2043,7006,Arunachal Pradesh,Papum Pare,Hoj,,27.267809,93.801259,Debris,Slide,,Arunachal Pradesh,27.267809,93.801259,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x0b(\xd4\xd3GsW@\x10\x93p!\x8fD;@',True,N27E093,379.0,26.97618198919646,True,True
59,2044,7007,Arunachal Pradesh,Papum Pare,Hoj,,27.269714,93.802353,Debris,Slide,,Arunachal Pradesh,27.269714,93.802353,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00=\xb6e\xc0YsW@\xfaE\t\xfa\x0bE;@',True,N27E093,417.0,31.506407797043273,True,True
59,2045,7008,Arunachal Pradesh,Papum Pare,Hoj,,27.270257,93.798647,Debris,Slide,,Arunachal Pradesh,27.270257,93.798647,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x1b\x83N\x08\x1dsW@\xdc\x83\x10\x90/E;@',True,N27E093,415.0,31.503799601741395,True,True
59,2046,7009,Arunachal Pradesh,Papum Pare,Hoj,,27.274387,93.797815,Debris,Slide,,Arunachal Pradesh,27.274387,93.797815,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x87P\xa5f\x0fsW@\x93r\xf79>F;@',True,N27E093,459.0,22.03785241043782,True,True
59,2047,7046,Arunachal Pradesh,East Siang,Near Renging,,28.139996,95.259634,Debris,slide,,Arunachal Pradesh,28.139996,95.259634,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x80\xbb\xec\xd7\x9d\xd0W@!\x92!\xc7\xd6#<@',True,N28E095,568.0,37.30593888097083,True,True
59,2048,7047,Arunachal Pradesh,East Siang,Near Renging,NH-13,28.136244,95.245136,Debris,slide,,Arunachal Pradesh,28.136244,95.245136,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\xa0\xc4\xe7N\xb0\xcfW@\xb7F\x04\xe3\xe0""<@'",True,N28E095,532.0,32.12776475061585,True,True
59,2049,7049,Arunachal Pradesh,Lower Subansiri,Pine Grove,Near BRO Dett,27.622016,93.841176,Soil,slide,,Arunachal Pradesh,27.622016,93.841176,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x87\x8b\xdc\xd3\xd5uW@\xb7\x96\xc9p<\x9f;@',True,N27E093,1631.0,27.550396069496266,True,True
59,2050,7051,Arunachal Pradesh,Lower Subansiri,Pine Grove,,27.622973,93.841316,Debris,slide,,Arunachal Pradesh,27.622973,93.841316,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x80f\x10\x1f\xd8uW@\x80J\x95({\x9f;@',True,N27E093,1654.0,31.468118346844378,True,True
59,2051,7052,Arunachal Pradesh,Lower Subansiri,Pine Grove,,27.623829,93.841776,Debris,slide,,Arunachal Pradesh,27.623829,93.841776,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xb1\xa3q\xa8\xdfuW@\xe0K\xe1A\xb3\x9f;@',True,N27E093,1670.0,25.78879343958117,True,True
59,2052,7053,Arunachal Pradesh,Lower Subansiri,Pine Grove,,27.623885,93.841824,Debris,slide,,Arunachal Pradesh,27.623885,93.841824,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00:?\xc5q\xe0uW@\x08wg\xed\xb6\x9f;@',True,N27E093,1655.0,32.84981945137802,True,True
59,2053,7079,Arunachal Pradesh,Lower Subansiri,Nenchalya,,27.631,93.8465,Debris,Slide,,Arunachal Pradesh,27.631,93.8465,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x19\x04V\x0e-vW@\xa8\xc6K7\x89\xa1;@',True,N27E093,1725.0,24.50870077081071,True,True
59,2054,7082,Arunachal Pradesh,Lower Subansiri,Nenchalaya,,27.633,93.8464,Debris,Slide,,Arunachal Pradesh,27.633,93.8464,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00g\xd5\xe7j+vW@5^\xbaI\x0c\xa2;@',True,N27E093,1722.0,18.512185005499273,True,True
59,2055,7083,Arunachal Pradesh,Lower Subansiri,Nechalaya,,27.636624,93.8485,Soil,Slide,,Arunachal Pradesh,27.636624,93.8485,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xfc\xa9\xf1\xd2MvW@E\xd9[\xca\xf9\xa2;@',True,N27E093,1773.0,19.79625918069621,True,True
59,2056,7084,Arunachal Pradesh,Lower Subansiri,Cabbage Garden,,27.6369,93.853,Debris,Slide,,Arunachal Pradesh,27.6369,93.853,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00;\xdfO\x8d\x97vW@\x89\xd2\xde\xe0\x0b\xa3;@',True,N27E093,1805.0,19.78967410629704,True,True
59,2057,7085,Arunachal Pradesh,Lower Subansiri,Cabbage Garden,,27.6375,93.8555,Soil,Slide,,Arunachal Pradesh,27.6375,93.8555,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x98n\x12\x83\xc0vW@33333\xa3;@',True,N27E093,1818.0,20.6106727190552,True,True
59,2058,7086,Arunachal Pradesh,Lower Subansiri,,Near Cabbage Garden,27.6387,93.8551,Soil,Slide,,Arunachal Pradesh,27.6387,93.8551,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xd0\xb3Y\xf5\xb9vW@\x88\xf4\xdb\xd7\x81\xa3;@',True,N27E093,1796.0,11.854415844254477,True,True
59,2059,7087,Arunachal Pradesh,Lower Subansiri,Cabbage Garden,,27.6384,93.8578,Soil,Slide,,Arunachal Pradesh,27.6384,93.8578,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x90\xa0\xf81\xe6vW@3\xc4\xb1.n\xa3;@',True,N27E093,1801.0,20.865938623118637,True,True
59,2060,7088,Arunachal Pradesh,Lower Subansiri,,Near Cabbage Garden,27.64,93.858,Soil,Slide,,Arunachal Pradesh,27.64,93.858,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf4\xfd\xd4x\xe9vW@\xa4p=\n\xd7\xa3;@',True,N27E093,1818.0,29.627769225625233,True,True
59,2061,7089,Arunachal Pradesh,Lower Subansiri,Silyo,,27.6478,93.8737,Debris,Slide,,Arunachal Pradesh,27.6478,93.8737,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf9\xa0g\xb3\xeawW@KY\x868\xd6\xa5;@',True,N27E093,1662.0,28.6131984166534,True,True
59,2062,7090,Arunachal Pradesh,Lower Subansiri,,Near to Cabbage Garden,27.6402,93.8628,Debris,Slide,,Arunachal Pradesh,27.6402,93.8628,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00H\xbf}\x1d8wW@2\xe6\xae%\xe4\xa3;@',True,N27E093,1775.0,12.622036639090425,True,True
59,2063,7091,Arunachal Pradesh,Lower Subansiri,,8 Mile Location,27.6394,93.8708,Debris,Slide,,Arunachal Pradesh,27.6394,93.8708,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xd6V\xec/\xbbwW@\xf9\x0f\xe9\xb7\xaf\xa3;@',True,N27E093,1733.0,23.601723199661244,True,True
59,2064,7093,Arunachal Pradesh,Lower Subansiri,,,27.6451,93.8706,Soil,Slide,,Arunachal Pradesh,27.6451,93.8706,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00r\xf9\x0f\xe9\xb7wW@L\xa6\nF%\xa5;@',True,N27E093,1672.0,24.542498872289848,True,True
59,2065,7094,Arunachal Pradesh,Lower Subansiri,,,27.649,93.8744,Debris,Slide,,Arunachal Pradesh,27.649,93.8744,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xd5\xe7j+\xf6wW@\xa0\x1a/\xdd$\xa6;@',True,N27E093,1645.0,36.61955719465927,True,True
59,2066,7095,Arunachal Pradesh,Lower Subansiri,,,27.6549,93.8759,Debris,Slide,,Arunachal Pradesh,27.6549,93.8759,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00@\xa4\xdf\xbe\x0exW@\x81&\xc2\x86\xa7\xa7;@',True,N27E093,1591.0,27.599501814727308,True,True
59,2067,7096,Arunachal Pradesh,Lower Subansiri,,,27.66,93.8799,Debris,Slide,,Arunachal Pradesh,27.66,93.8799,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x07\xf0\x16HPxW@)\\\x8f\xc2\xf5\xa8;@',True,N27E093,1595.0,36.48548105164371,True,True
59,2068,7097,Arunachal Pradesh,Lower Subansiri,,,27.6607,93.8833,Debris,Slide,,Arunachal Pradesh,27.6607,93.8833,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa3#\xb9\xfc\x87xW@\x9aw\x9c\xa2#\xa9;@',True,N27E093,1545.0,30.92984723863933,True,True
59,2069,7098,Arunachal Pradesh,Lower Subansiri,,,27.6756,93.8837,Debris,Slide,,Arunachal Pradesh,27.6756,93.8837,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00j\xdeq\x8a\x8exW@w-!\x1f\xf4\xac;@',True,N27E093,1377.0,26.358520999618182,True,True
59,2070,7099,Arunachal Pradesh,Lower Subansiri,,,27.6784,93.9026,Debris,Slide,,Arunachal Pradesh,27.6784,93.9026,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa8W\xca2\xc4yW@=\x9bU\x9f\xab\xad;@',True,N27E093,1291.0,32.14402037678536,True,True
59,2071,7100,Arunachal Pradesh,Lower Subansiri,Tajgi,,27.6712,93.8974,Debris,Slide,,Arunachal Pradesh,27.6712,93.8974,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x8c\xdbh\x00oyW@@\x13a\xc3\xd3\xab;@',True,N27E093,1327.0,18.902932461082084,True,True
59,2072,7101,Arunachal Pradesh,Kamle,,,27.7621,94.0563,Rock,Slide,,Arunachal Pradesh,27.7621,94.0563,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf2\xb0Pk\x9a\x83W@\x17HP\xfc\x18\xc3;@',True,N27E094,728.0,38.26495136406558,True,True
59,2073,7102,Arunachal Pradesh,Kamle,,,27.763,94.037,Rock,Slide,,Arunachal Pradesh,27.763,94.037,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xee|?5^\x82W@\x17\xd9\xce\xf7S\xc3;@',True,N27E094,484.0,26.84643757914711,True,True
59,2074,7103,Arunachal Pradesh,Lower Subansiri,Boasimla,,27.7306,93.9767,Debris,Slide,,Arunachal Pradesh,27.7306,93.9767,False,False,False,False,False,True,b'\x01\x01\x00\x00\x004\x80\xb7@\x82~W@%u\x02\x9a\x08\xbb;@',True,N27E093,520.0,45.66894923704816,True,True
59,2075,7104,Arunachal Pradesh,Lower Subansiri,Yattap,,27.7257,93.9656,Debris,Slide,,Arunachal Pradesh,27.7257,93.9656,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00 A\xf1c\xcc}W@\x0b\xb5\xa6y\xc7\xb9;@',True,N27E093,537.0,21.02127908664622,True,True
59,2076,7105,Arunachal Pradesh,Lower Subansiri,Yattap,,27.7231,93.9587,Debris,Slide,,Arunachal Pradesh,27.7231,93.9587,False,False,False,False,False,True,b'\x01\x01\x00\x00\x006\xab>W[}W@\xd3\xbc\xe3\x14\x1d\xb9;@',True,N27E093,575.0,29.10030935897405,True,True
59,2077,7106,Arunachal Pradesh,Lower Subansiri,Repari,,27.7182,93.947,Debris,Slide,,Arunachal Pradesh,27.7182,93.947,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf8S\xe3\xa5\x9b|W@\xb9\xfc\x87\xf4\xdb\xb7;@',True,N27E093,661.0,34.6905812225534,True,True
59,2078,7386,Arunachal Pradesh,Papum Pare,Niti Vihar,,27.099285,93.614766,Soil,subsidence,16 March 2026,Arunachal Pradesh,27.099285,93.614766,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00V,~SXgW@\xbd\xfb\xe3\xbdj\x19;@'",True,N27E093,375.0,15.624126782841085,True,True
59,2079,7387,Arunachal Pradesh,Papum Pare,,,27.086102,93.596625,Debris,fall,,Arunachal Pradesh,27.086102,93.596625,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00w\xbe\x9f\x1a/fW@\xc5\x1e\xda\xc7\n\x16;@',True,N27E093,270.0,5.369502083396984,True,True
59,2080,7583,Arunachal Pradesh,Lower Siang,Magi basti,Roadside landslide near Magi basti,27.715081,94.692035,Debris,slide,28 June 2026,Arunachal Pradesh,27.715081,94.692035,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xfe++MJ\xacW@\xb1\xfdd\x8c\x0f\xb7;@',True,N27E094,268.0,21.594607676200265,True,True
442,17975,MN/UKH/83L05/2018/001,Manipur,Ukhrul,Landslide at 1.5 km South of Leiting Village,NH102A.(Near Leiting Village),22.873558,92.755953,Debris,Slide,14 June 2018,Manipur,22.873558,92.755953,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\n\x14\xb1\x88a0W@\xbf(A\x7f\xa1\xdf6@',True,N22E092,1075.0,20.59837941321026,True,True
442,17976,MN/CDL/84I01/2020/12,Manipur,Chandel,,Tuitong section,23.95,94.07,Rock,Slide,2015,Manipur,23.95,94.07,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x14\xaeG\xe1z\x84W@33333\xf37@',True,N23E094,1020.0,13.080919759996592,True,True
442,17977,MN/CDL/84I01/2020/13,Manipur,Chandel,,Tuitong section,23.95,94.07,Rock,Slide,2015,Manipur,23.95,94.07,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x14\xaeG\xe1z\x84W@33333\xf37@',True,N23E094,1020.0,13.080919759996592,True,True
442,17978,MN/CDL/84I01/2020/14,Manipur,Chandel,,Tuitong section,23.95,94.06,Rock,Slide,2015,Manipur,23.95,94.06,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7\x83W@33333\xf37@',True,N23E094,1265.0,23.88345402703655,True,True
442,17979,MN/CDL/84I01/2020/15,Manipur,Chandel,,Tuitong section,23.95,94.06,Rock,Slide,2015,Manipur,23.95,94.06,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7\x83W@33333\xf37@',True,N23E094,1265.0,23.88345402703655,True,True
442,17980,MN/CDL/84I01/2020/2,Manipur,Chandel,,Tuitong section,23.96,94.06,Rock,Slide,2015,Manipur,23.96,94.06,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7\x83W@\xf6(\\\x8f\xc2\xf57@',True,N23E094,1133.0,27.44963030837533,True,True
442,17981,MN/CDL/84I01/2020/16,Manipur,Chandel,,Tuitong section,23.96,94.06,Rock,Slide,2015,Manipur,23.96,94.06,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7\x83W@\xf6(\\\x8f\xc2\xf57@',True,N23E094,1133.0,27.44963030837533,True,True
442,17982,MN/CDL/84E13/2020/7,Manipur,Chandel,,Chandel,23.97,93.95,Rock,Fall,2015,Manipur,23.97,93.95,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xcd\xcc\xcc\xcc\xcc|W@\xb8\x1e\x85\xebQ\xf87@',True,N23E093,1586.0,28.214898340634356,True,True
442,17983,MN/CDL/84I01/2020/3,Manipur,Chandel,,Tuitong section,23.97,94.04,Rock,Slide,2015,Manipur,23.97,94.04,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xc3\xf5(\\\x8f\x82W@\xb8\x1e\x85\xebQ\xf87@',True,N23E094,1167.0,14.433478602186614,True,True
442,17984,MN/CCP/83H12/2020/25,Manipur,Churachandpur,,Behiang-Jang Road 5km North of Behiang,23.98,93.55,Rock,Slide,,Manipur,23.98,93.55,False,False,False,False,False,True,b'\x01\x01\x00\x00\x0033333cW@{\x14\xaeG\xe1\xfa7@',True,N23E093,809.0,9.127519871162349,True,True
442,17985,MN/CCP/83H12/2020/26,Manipur,Churachandpur,,5km North of Behiang,23.98,93.55,Rock,Slide,,Manipur,23.98,93.55,False,False,False,False,False,True,b'\x01\x01\x00\x00\x0033333cW@{\x14\xaeG\xe1\xfa7@',True,N23E093,809.0,9.127519871162349,True,True
442,17986,MN/CDL/84E13/2020/8,Manipur,Chandel,,Chandel,23.98,93.99,Debris,Slide,,Manipur,23.98,93.99,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x8f\xc2\xf5(\\\x7fW@{\x14\xaeG\xe1\xfa7@',True,N23E093,1364.0,31.137275803851875,True,True
